stn,year,quarter,visib,wdsp,temp,prcp,provgb,CNT
560960,2018,2,17.608791,3.8582418,69.612091,.12681818,62,0
560960,2018,3,17.765556,3.7077777,76.311111,.12090909,62,0
560960,2018,4,16.193024,3.1116281,49.770931,.011190476,62,0
560960,2019,1,15.767777,3.3311112,45.606667,.0059740259,62,0
560960,2019,2,17.60989,3.8714285,68.698898,.12729412,62,0
560960,2019,3,17.541304,3.3586957,74.509781,.18654321,62,0
560960,2019,4,16.723913,2.6956522,50.723911,.035494506,62,0
560960,2020,1,15.956044,3.2186813,47.926373,.011777778,62,0
560960,2020,2,17.947252,3.6747253,68.767036,.10011236,62,0
560960,2020,3,15.8,1.9,69.300003,.56999999,62,0
561060,2011,1,18.6,4.8333335,23.59,.011,54,0
561060,2011,2,18.58132,4.132967,43.564835,.13516484,54,0
561060,2011,3,18.6,3.3532608,52.071739,.15097827,54,0
561060,2011,4,18.6,3.4804347,29.315218,.020434782,54,0
561060,2012,1,18.57033,4.9934068,24.761538,.01923077,54,0
561060,2012,2,18.574726,4.0175824,44.672527,.091318682,54,0
561060,2012,3,18.6,3.4891305,52.947826,.1375,54,0
561060,2012,4,18.595652,4.4130435,29.363043,.019673914,54,0
561060,2013,1,18.6,4.2844443,24.950001,.0086666662,54,0
561060,2013,2,18.574446,4.6799998,44.374725,.10010989,54,0
561060,2013,3,18.6,4.2054944,51.935165,.18021978,54,0
561060,2013,4,18.586956,4.0989132,28.382608,.029130435,54,0
561060,2014,1,18.557472,5.5444446,25.677778,.026741574,54,0
561060,2014,2,18.562637,4.7494507,44.099998,.13483517,54,0
561060,2014,3,18.6,4.3377776,51.593407,.18087912,54,0
561060,2014,4,18.419565,4.5826087,29.379347,.011413043,54,0
561060,2015,1,16.98889,4.9922223,23.703333,.0074444441,54,0
561060,2015,2,17.097803,4.8406591,43.919781,.10725275,54,0
561060,2015,3,17.88587,4.1576085,52.408695,.12826087,54,0
561060,2015,4,17.272825,4.5423913,30.66087,.0095652174,54,0
561060,2016,1,17.042858,5.4945054,24.602198,.0092307692,54,0
561060,2016,2,17.657143,4.9296703,45.346153,.10417583,54,0
561060,2016,3,17.700001,4.2543478,53.380436,.11043479,54,0
561060,2016,4,17.188044,4.5554347,32.384781,.034347825,54,0
561060,2017,1,16.864445,4.5966668,23.721111,.017666666,54,0
561060,2017,2,17.374725,4.8516483,44.284615,.14,54,0
561060,2017,3,17.492392,4.0326085,53.696739,.15586957,54,0
561060,2017,4,17.492392,4.201087,32.542393,.011956521,54,0
561060,2018,1,17.216667,5.6300001,27.436666,.0085555557,54,0
561060,2018,2,17.29011,4.7824178,44.696705,.088461541,54,0
561060,2018,3,17.716854,3.7685392,54.086517,.16875,54,0
561060,2018,4,17.211628,4.4779072,28.011627,.021647058,54,0
561060,2019,1,16.805555,4.8766665,22.945555,.038837209,54,0
561060,2019,2,17.636265,4.7626371,44.896702,.10032967,54,0
561060,2019,3,17.4,4.0347824,52.275002,.13966666,54,0
561060,2019,4,17.372826,4.1076088,29.180435,.031208791,54,0
561060,2020,1,17.18022,4.0978022,19.071428,.02043956,54,0
561060,2020,2,17.34066,4.8131866,42.909889,.11340659,54,0
561060,2020,3,18.6,3.9000001,56.599998,0,54,0
561160,2011,1,18.57889,3.1600001,26.801111,.013777778,54,0
561160,2011,2,18.492308,2.8659341,46.231869,.14153846,54,0
561160,2011,3,18.461956,2.0847826,53.788044,.16826087,54,0
561160,2011,4,18.550001,2.2250001,31.48587,.023152174,54,0
561160,2012,1,18.571428,3.4439561,27.26923,.0067032967,54,0
561160,2012,2,18.512089,2.6747253,46.265934,.10923077,54,0
561160,2012,3,18.523912,1.9119565,53.790218,.16445652,54,0
561160,2012,4,18.522827,2.4836957,31.13587,.018043477,54,0
561160,2013,1,18.563334,2.6800001,27.83,.0095505621,54,0
561160,2013,2,18.554945,3.7021978,46.408791,.10087912,54,0
561160,2013,3,18.50989,3.7263737,53.665936,.14593406,54,0
561160,2013,4,18.530436,3.4217391,30.204348,.0425,54,0
561160,2014,1,18.56889,4.1707864,27.741112,.013214285,54,0
561160,2014,2,18.537779,4.343956,45.845055,.082747251,54,0
561160,2014,3,18.464045,3.7351649,52.954945,.17857143,54,0
561160,2014,4,18.567392,3.9163043,33.088043,.0056521739,54,0
561160,2015,1,12.492222,4.4077778,27.503334,.035,54,0
561160,2015,2,15.276667,4.187912,45.779121,.118,54,0
561160,2015,3,16.551086,3.6489131,53.333694,.14944445,54,0
561160,2015,4,12.332609,3.3652174,33.005436,.023333333,54,0
561160,2016,1,12.794505,4.2582417,27.737362,.010930233,54,0
561160,2016,2,15.914286,4.1714287,46.870331,.11552941,54,0
561160,2016,3,16.685869,3.3641305,53.835869,.15222222,54,0
561160,2016,4,12.797826,3.2369566,34.92065,.04022472,54,0
561160,2017,1,12.892222,3.8600001,28.357779,.0081481477,54,0
561160,2017,2,15.821979,3.6571429,45.601097,.12088889,54,0
561160,2017,3,17.085869,3.277174,54.319565,.15366666,54,0
561160,2017,4,13.871739,2.9717393,34.693478,.036153845,54,0
561160,2018,1,13.638889,3.7933333,29.482222,.022941176,54,0
561160,2018,2,16.476923,3.6494505,46.476921,.10550562,54,0
561160,2018,3,17.11573,3.2033334,54.240002,.18842697,54,0
561160,2018,4,13.6,3.2186048,29.037209,.089012347,54,0
561160,2019,1,13.364445,3.7333333,26.021111,.052613635,54,0
561160,2019,2,16.923077,4.1109891,47.035164,.089036144,54,0
561160,2019,3,17.18261,2.951087,52.983696,.20078652,54,0
561160,2019,4,14.026087,3.2152174,31.61087,.021797752,54,0
561160,2020,1,14.665935,3.8505495,25.760439,.010659341,54,0
561160,2020,2,16.365555,3.6955554,44.503334,.13766667,54,0
561160,2020,3,17.299999,2.8,53,.050000001,54,0
561370,2011,1,18.481112,2.8111112,34.146667,.016333334,54,0
561370,2011,2,18.55055,3.3868132,54.910988,.046923079,54,0
561370,2011,3,18.523912,2.7891304,60.61087,.092717394,54,0
561370,2011,4,18.58913,1.6173913,38.361958,.026847826,54,0
561370,2012,1,18.589012,2.8076923,35.083515,.0057142857,54,0
561370,2012,2,18.554945,3.2208791,54.471428,.070219778,54,0
561370,2012,3,18.556522,2.251087,59.52174,.14326087,54,0
561370,2012,4,18.53261,1.3065218,37.546738,.017391304,54,0
561370,2013,1,18.559999,1.8333334,36.033333,.0046666665,54,0
561370,2013,2,18.575825,3.2250001,55.056046,.086043954,54,0
561370,2013,3,18.571428,3.1296704,59.414284,.12879121,54,0
561370,2013,4,18.538044,2.9554348,36.772827,.026521739,54,0
561370,2014,1,18.591011,3.5337079,36.049999,.001235955,54,0
561370,2014,2,18.567034,4.0131869,55.142857,.04945055,54,0
561370,2014,3,18.58427,3.2384615,59.034065,.12417582,54,0
561370,2014,4,18.543478,2.9815218,39.185871,.0013043478,54,0
561370,2015,1,14.598889,3.47,35.154446,.0085393256,54,0
561370,2015,2,16.671429,3.6307693,54.227474,.083181821,54,0
561370,2015,3,16.946739,3.173913,58.861958,.14741573,54,0
561370,2015,4,15.215218,2.7652173,39.330437,.0069318181,54,0
561370,2016,1,15.182418,3.2747252,35.123077,.0093103452,54,0
561370,2016,2,17.242857,3.7373626,54.496704,.080113634,54,0
561370,2016,3,17.157608,2.8858695,59.868477,.15310344,54,0
561370,2016,4,16.66087,2.7652173,41.013042,.0052272729,54,0
561370,2017,1,16.875555,3.3877778,35.652222,.008045977,54,0
561370,2017,2,17.810989,3.6846154,53.732967,.099058822,54,0
561370,2017,3,17.667391,3.1271739,61.125,.094137929,54,0
561370,2017,4,17.352222,2.6717391,41.431522,.016666668,54,0
561370,2018,1,17.572222,3.2922223,37.040001,.0078571429,54,0
561370,2018,2,18.11978,3.9527473,56.225273,.044303797,54,0
561370,2018,3,17.707777,3.2865169,61.25111,.18034482,54,0
561370,2018,4,17.602325,2.7988372,36.354652,.16517647,54,0
561370,2019,1,18.002222,3.4955556,34.087776,.015609756,54,0
561370,2019,2,18.285715,4.0076923,56.325275,.040617283,54,0
561370,2019,3,17.66087,3.1304348,59.98587,.15494506,54,0
561370,2019,4,17.942392,2.951087,38.77174,.020454546,54,0
561370,2020,1,17.892307,3.3406594,34.271427,.0034065933,54,0
561370,2020,2,17.786814,3.598901,53.225273,.05901099,54,0
561370,2020,3,17.299999,2.9000001,57.599998,.0099999998,54,0
561440,2011,1,18.591112,2.238889,32.044445,.012444444,51,0
561440,2011,2,18.595604,2.2087913,51.883518,.10417582,51,0
561440,2011,3,18.6,2.3315217,57.940216,.15032609,51,0
561440,2011,4,18.6,1.75,36.760868,.018804347,51,0
561440,2012,1,18.595604,1.5582417,33.974724,.0090109892,51,0
561440,2012,2,18.6,1.7439561,51.739559,.12923077,51,0
561440,2012,3,18.6,1.5358696,57.994564,.19945653,51,0
561440,2012,4,18.6,2.0902174,36.560871,.026630435,51,0
561440,2013,1,18.6,2.1711111,35.285557,.0094444444,51,0
561440,2013,2,18.6,2.8060241,52.945053,.090989009,51,0
561440,2013,3,18.6,2.9768116,58.436264,.18428572,51,0
561440,2013,4,18.576088,2.7769232,35.91848,.024021739,51,0
561440,2014,1,15.416667,3.2566667,35.061111,.0025555554,51,0
561440,2014,2,15.361539,3.5406592,53.162636,.11373626,51,0
561440,2014,3,15.610989,3.2131867,57.963737,.19153847,51,0
561440,2014,4,13.043478,3.0521739,37.848911,.0054347827,51,0
561440,2015,1,13.788889,3.4777777,34.552223,.0016666667,51,0
561440,2015,2,15.253846,3.4461539,52.559341,.12274725,51,0
561440,2015,3,17.071739,3.3271739,57.11739,.16945653,51,0
561440,2015,4,16.804348,2.9804347,38.017391,.0043478259,51,0
561440,2016,1,17.442858,3.3164835,34.175823,.010769231,51,0
561440,2016,2,17.784615,3.5725274,53.847252,.083516486,51,0
561440,2016,3,17.723913,3.1423912,59.549999,.18760869,51,0
561440,2016,4,16.795652,2.9695652,39.593479,.025,51,0
561440,2017,1,17.275557,3.1988764,34.927776,.0081111109,51,0
561440,2017,2,17.985714,3.4098902,52.413185,.10758242,51,0
561440,2017,3,17.836956,3.0586956,59.218479,.18771739,51,0
561440,2017,4,17.29011,2.7461538,39.244564,.021630434,51,0
561440,2018,1,17.639999,3.2866666,36.063332,.0084444443,51,0
561440,2018,2,17.993406,3.3153846,53.693405,.10549451,51,0
561440,2018,3,17.793259,3.1280899,59.360676,.23022471,51,0
561440,2018,4,17.63372,2.852941,35.277908,.032441862,51,0
561440,2019,1,17.496666,3.21,33.537777,.016222222,51,0
561440,2019,2,18.3011,3.2527473,53.813187,.086888887,51,0
561440,2019,3,18.043478,3.1315217,58.229347,.16241758,51,0
561440,2019,4,17.938044,2.951087,37.155434,.023444444,51,0
561440,2020,1,17.865934,2.8923078,33.113186,.0041758241,51,0
561440,2020,2,18.220879,3.1956043,51.793407,.10857143,51,0
561440,2020,3,18.6,3.5999999,60.900002,.0099999998,51,0
561460,2011,1,18.563334,4.0433335,31.092222,.030111112,51,0
561460,2011,2,18.563736,4.2549453,51.01099,.11582418,51,0
561460,2011,3,18.596739,3.6358695,56.586956,.14608696,51,0
561460,2011,4,18.6,3.2195652,36.095654,.024347827,51,0
561460,2012,1,18.587912,4.3373628,31.968132,.019340659,51,0
561460,2012,2,18.575825,4.0428572,51.284615,.14989011,51,0
561460,2012,3,18.569565,3.3836956,56.625,.17652173,51,0
561460,2012,4,18.577175,3.7108696,34.852173,.047065217,51,0
561460,2013,1,18.571112,3.6777778,33.956665,.015,51,0
561460,2013,2,18.545055,3.989011,51.218681,.099780217,51,0
561460,2013,3,18.596704,3.465934,57.019779,.17791209,51,0
561460,2013,4,18.588043,3.25,34.166306,.041413043,51,0
561460,2014,1,18.586666,4.1811113,34.223331,.0086666662,51,0
561460,2014,2,18.56044,4.5395603,52.381317,.1410989,51,0
561460,2014,3,18.6,3.6274726,57.046154,.15010989,51,0
561460,2014,4,18.6,3.4282608,37.061958,.014347826,51,0
561460,2015,1,18.6,4.5022221,33.5,.0074444441,51,0
561460,2015,2,18.573627,4.2263737,51.564835,.15422222,51,0
561460,2015,3,18.6,3.4043479,55.75,.19793478,51,0
561460,2015,4,18.590218,3.1695652,36.838043,.038804349,51,0
561460,2016,1,15.146153,3.9384615,32.339561,.11455555,51,0
561460,2016,2,17.242857,4.1780219,52.432968,.11261363,51,0
561460,2016,3,17.284782,3.4152174,57.989132,.16296703,51,0
561460,2016,4,16.157608,3.1532609,39.221741,.031739131,51,0
561460,2017,1,14.585555,3.8833334,34.368889,.023863636,51,0
561460,2017,2,13.769231,4.335165,50.819778,.14988889,51,0
561460,2017,3,14.35,3.5456522,59.011955,.083516486,51,0
561460,2017,4,14.467391,2.9521739,38.233696,.064565219,51,0
561460,2018,1,14.224444,4.0144444,34.93222,.016999999,51,0
561460,2018,2,13.957143,4.1747255,52.185715,.1208046,51,0
561460,2018,3,16.232222,3.3155556,58.77,.18422222,51,0
561460,2018,4,16.417442,3.0755816,34.065117,.19709302,51,0
561460,2019,1,16.985556,4.0944443,32.837776,.02280899,51,0
561460,2019,2,17.767033,3.9032967,53.07143,.148,51,0
561460,2019,3,17.382608,3.1293478,56.948914,.20826086,51,0
561460,2019,4,17.043478,3.0065217,36.671738,.03539326,51,0
561460,2020,1,17.70989,3.5516484,32.271427,.013736264,51,0
561460,2020,2,17.413187,3.6747253,50.218681,.15901099,51,0
561460,2020,3,18.6,3.4000001,57.200001,0,51,0
561520,2011,1,18.462223,4.6355557,19.638889,.012555555,51,0
561520,2011,2,18.473627,4.4626374,42.749451,.12758242,51,0
561520,2011,3,18.44348,3.4945652,49.261955,.17858696,51,0
561520,2011,4,18.545652,3.4130435,27.04674,.020326087,51,0
561520,2012,1,18.518682,4.6153846,21.454945,.02098901,51,0
561520,2012,2,18.4011,3.8472526,43.200001,.12428571,51,0
561520,2012,3,18.503262,3.1173913,49.758698,.18032609,51,0
561520,2012,4,18.528261,3.6315217,25.327173,.03195652,51,0
561520,2013,1,18.586666,4.5355554,22.786667,.010444445,51,0
561520,2013,2,18.487913,4.6477776,42.951649,.095274724,51,0
561520,2013,3,18.573627,3.9000001,49.858242,.1478022,51,0
561520,2013,4,18.595652,4.4892859,24.905436,.011956522,51,0
561520,2014,1,18.559999,5.3876405,23.146667,.011333333,51,0
561520,2014,2,18.445055,5.0157304,43.370331,.15901099,51,0
561520,2014,3,18.47191,4.0693183,49.647251,.20175824,51,0
561520,2014,4,18.558697,5.2470589,27.811956,.0031521739,51,0
561520,2015,1,15.171111,5.5166664,21.004444,.0063333334,51,0
561520,2015,2,16.104395,5.0560441,43.142857,.12021978,51,0
561520,2015,3,15.742392,4.2086954,48.392391,.1651087,51,0
561520,2015,4,15.146739,4.0641303,27.48587,.0098888883,51,0
561520,2016,1,14.236263,5.4461536,21.027473,.0069230767,51,0
561520,2016,2,15.81978,4.968132,43.675823,.084835164,51,0
561520,2016,3,15.428261,3.9663043,50.614132,.16184783,51,0
561520,2016,4,15.065217,4.847826,30.163044,.044891305,51,0
561520,2017,1,14.54,5.2122221,23.314444,.011555555,51,0
561520,2017,2,15.013186,5.0999999,42.614285,.13384615,51,0
561520,2017,3,15.646739,4.1173911,51.450001,.16619565,51,0
561520,2017,4,13.063044,4.1076088,29.908695,.036483515,51,0
561520,2018,1,12.923333,5.5255556,23.953333,.010888889,51,0
561520,2018,2,15.657143,4.7945056,43.476925,.11670329,51,0
561520,2018,3,15.685393,4.1224718,52.043819,.16539326,51,0
561520,2018,4,14.013953,4.1383719,25.297674,.045813952,51,0
561520,2019,1,14.102222,5.5511112,21.878889,.018988764,51,0
561520,2019,2,16.375824,4.8186812,44.709888,.14786516,51,0
561520,2019,3,16.406521,4.1456523,50.174999,.23219781,51,0
561520,2019,4,14.397826,4.1706519,27.628262,.027472528,51,0
561520,2020,1,14.906593,4.7967033,21.017582,.0097802198,51,0
561520,2020,2,16.283516,4.7747254,42.396702,.1398901,51,0
561520,2020,3,18.299999,5,52.799999,.039999999,51,0
561670,2011,1,18.571112,2.8677778,35.490002,.010222223,51,0
561670,2011,2,18.591209,3.5021977,55.326374,.086703293,51,0
561670,2011,3,18.6,2.6967392,60.592392,.12380435,51,0
561670,2011,4,18.6,1.802174,39.482609,.016630435,51,0
561670,2012,1,18.564835,2.4043956,36.536263,.01010989,51,0
561670,2012,2,18.6,2.878022,55.303295,.15670329,51,0
561670,2012,3,18.6,2.6380434,59.661957,.19369565,51,0
561670,2012,4,18.6,2.1673913,38.404346,.021630434,51,0
561670,2013,1,18.582222,2.5666666,37.516666,.014,51,0
561670,2013,2,18.591209,3.6746988,55.118683,.087472528,51,0
561670,2013,3,18.6,3.4178083,60.84066,.1456044,51,0
561670,2013,4,18.6,3.8057144,37.326088,.031630434,51,0
561670,2014,1,18.586666,3.8678572,36.826668,.010222222,51,0
561670,2014,2,18.6,3.944706,55.891209,.20604396,51,0
561670,2014,3,18.6,3.3309524,60.735165,.15769231,51,0
561670,2014,4,18.6,4.0093021,40.114132,.0019565218,51,0
561670,2015,1,16.937778,3.2651684,36.558887,.0033333332,51,0
561670,2015,2,17.625275,3.7681317,55.476925,.1410989,51,0
561670,2015,3,17.530436,3.2791209,58.626087,.16326088,51,0
561670,2015,4,16.842392,2.7021978,39.809784,.015434783,51,0
561670,2016,1,16.953333,3.4409091,36.525555,.018111112,51,0
561670,2016,2,17.723078,3.6142857,56.185715,.11516484,51,0
561670,2016,3,17.509783,3.1076086,60.941303,.21076088,51,0
561670,2016,4,16.930435,2.75,41.745651,.018804347,51,0
561670,2017,1,17.152222,3.2685394,37.622223,.011444445,51,0
561670,2017,2,17.572527,3.7333333,54.481319,.15626374,51,0
561670,2017,3,17.797827,3.2153845,61.560871,.17445652,51,0
561670,2017,4,17.269566,2.8399999,41.479347,.03347826,51,0
561670,2018,1,18.143333,5.3499999,38.738888,.014888888,51,0
561670,2018,2,18.019781,6.1087914,55.314285,.14252748,51,0
561670,2018,3,18.021349,4.9146066,61.520226,.17797753,51,0
561670,2018,4,18.21628,4.1697674,37.783722,.037558138,51,0
561670,2019,1,18.33,5.23,36.894444,.0089772725,51,0
561670,2019,2,18.173626,5.7054944,57.0989,.10111111,51,0
561670,2019,3,17.719566,4.75,59.716305,.19978261,51,0
561670,2019,4,18.303261,4.3249998,40.053261,.031758241,51,0
561670,2020,1,18.206594,4.7010989,36.359341,.0092307692,51,0
561670,2020,2,17.920879,6.0604396,54.046154,.13263737,51,0
561670,2020,3,18.6,3.9000001,60.799999,.07,51,0
561720,2011,1,18.577778,2.5522223,37.344444,.021222223,51,0
561720,2011,2,18.6,2.6098902,55.016483,.15538462,51,0
561720,2011,3,18.6,2.027174,60.508698,.15880434,51,0
561720,2011,4,18.6,1.9608696,40.417393,.036304347,51,0
561720,2012,1,18.6,2.5868132,38.48901,.016153846,51,0
561720,2012,2,18.6,2.3846154,55.676922,.15692307,51,0
561720,2012,3,18.6,1.9173913,60.49239,.22097826,51,0
561720,2012,4,18.6,2.0478261,39.895653,.052391306,51,0
561720,2013,1,18.6,2.5377779,40.467777,.011777777,51,0
561720,2013,2,18.6,2.878022,55.943954,.12263736,51,0
561720,2013,3,18.6,2.5593407,61.662636,.15472527,51,0
561720,2013,4,18.6,2.7153845,38.563046,.03347826,51,0
561720,2014,1,18.6,3.5477273,39.451111,.014333334,51,0
561720,2014,2,18.6,3.4666667,55.962639,.20222223,51,0
561720,2014,3,18.6,3.3202531,61.631866,.1310989,51,0
561720,2014,4,18.6,2.9707866,41.263042,.023369566,51,0
561720,2015,1,17.731112,3.0988889,39.632221,.0089999996,51,0
561720,2015,2,17.080219,3.0351648,55.972527,.25120878,51,0
561720,2015,3,16.978262,2.6152174,58.955433,.15241759,51,0
561720,2015,4,17.818478,2.5619566,41.076088,.052527472,51,0
561720,2016,1,17.24066,3.1604395,37.68132,.01923077,51,0
561720,2016,2,17.408791,3.1131868,56.009892,.13230769,51,0
561720,2016,3,16.973913,2.7077777,62.049999,.14652173,51,0
561720,2016,4,17.533695,2.6195652,42.20652,.062717393,51,0
561720,2017,1,17.905556,3.0599999,39.485554,.017333332,51,0
561720,2017,2,16.968132,2.9549451,54.694504,.19241758,51,0
561720,2017,3,17.367392,2.7056179,62.477173,.14934783,51,0
561720,2017,4,17.80761,2.7217391,41.273914,.066521741,51,0
561720,2018,1,17.809999,3.0377779,39.343334,.019333333,51,0
561720,2018,2,17.176924,3.0842698,55.743958,.16197802,51,0
561720,2018,3,17.01111,2.76,62.737778,.19055556,51,0
561720,2018,4,17.739534,2.6475611,38.717442,.078604653,51,0
561720,2019,1,18.223333,3.1111112,38.738888,.025,51,0
561720,2019,2,17.226374,2.988889,56.624176,.21766667,51,0
561720,2019,3,16.588043,2.7458823,59.970654,.20711111,51,0
561720,2019,4,18.020653,2.5956044,41.358696,.061111111,51,0
561720,2020,1,18.114286,2.9054945,38.264835,.013076923,51,0
561720,2020,2,16.918682,2.9449439,54.470329,.20043956,51,0
561720,2020,3,18.6,2.3,59.200001,.029999999,51,0
561820,2011,1,18.558889,2.8244445,31.58,.012444445,51,0
561820,2011,2,18.582418,2.6230769,51.261539,.14857143,51,0
561820,2011,3,18.6,1.9793478,57.596741,.12858696,51,0
561820,2011,4,18.6,1.6043478,37.325001,.031195652,51,0
561820,2012,1,18.56044,2.3560441,32.059341,.021538462,51,0
561820,2012,2,18.582418,2.1912088,51.398903,.12197802,51,0
561820,2012,3,18.586956,2.7315218,58.076088,.14749999,51,0
561820,2012,4,18.6,2.4956522,36.252174,.045869567,51,0
561820,2013,1,18.6,4.7966666,33.403332,.006222222,51,0
561820,2013,2,18.58132,4.8699999,50.498901,.1410989,51,0
561820,2013,3,18.591209,4.4802198,57.539562,.11802198,51,0
561820,2013,4,18.581522,4.4395347,33.859783,.028152173,51,0
561820,2014,1,16.322222,5.0755553,31.694445,.026222222,51,0
561820,2014,2,17.05055,4.9483519,49.997803,.13505495,51,0
561820,2014,3,17.401098,4.5725274,57.074726,.16945055,51,0
561820,2014,4,18.011957,4.3630433,35.828262,.029456522,51,0
561820,2015,1,17.74,5.1333332,33.083332,.021555556,51,0
561820,2015,2,17.269232,4.9956045,50.294506,.19978023,51,0
561820,2015,3,17.488043,4.2782607,54.55761,.13510869,51,0
561820,2015,4,18.075001,4.5913043,37.23587,.046847828,51,0
561820,2016,1,17.387913,4.9802198,30.463736,.03186813,51,0
561820,2016,2,17.806593,4.8329673,50.448353,.13626373,51,0
561820,2016,3,17.698914,4.5391302,57.802174,.1076087,51,0
561820,2016,4,18.197826,4.6260872,37.948914,.036956523,51,0
561820,2017,1,17.703333,4.96,32.906666,.031222222,51,0
561820,2017,2,17.838461,4.812088,49.227474,.15593407,51,0
561820,2017,3,17.938044,4.6100001,58.900002,.13760869,51,0
561820,2017,4,17.9,4.2336955,37.357609,.072608694,51,0
561820,2018,1,17.611111,5.0077777,32.130001,.047333334,51,0
561820,2018,2,17.905495,4.9483519,50.935165,.16978022,51,0
561820,2018,3,17.768539,4.569663,59.060673,.15157303,51,0
561820,2018,4,17.560465,4.5517645,35.167442,.040697675,51,0
561820,2019,1,17.393333,5.21,32.573334,.026741574,51,0
561820,2019,2,17.451649,4.8000002,51.237362,.19527473,51,0
561820,2019,3,17.348913,4.277174,56.585869,.16728261,51,0
561820,2019,4,17.943478,4.3934784,37.066303,.055760868,51,0
561820,2020,1,17.729671,4.5142856,32.260441,.022857143,51,0
561820,2020,2,16.159342,4.7549453,49.516483,.21703297,51,0
561820,2020,3,10.7,3.5999999,53.099998,.16,51,0
561870,2011,1,5.9122224,2.508889,44,.034333333,51,0
561870,2011,2,7.0538464,2.713187,69.795601,.15043956,51,0
561870,2011,3,7.0521741,2.2608695,75.107605,.24804348,51,0
561870,2011,4,5.6586957,1.8858696,54.881523,.031739131,51,0
561870,2012,1,5.710989,2.5318682,45.696705,.022527473,51,0
561870,2012,2,6.9373627,2.5164835,69.153847,.096703298,51,0
561870,2012,3,7.3891306,2.2902174,75.369568,.13249999,51,0
561870,2012,4,6.478261,2.0315218,53.098911,.030869566,51,0
561870,2013,1,6.4877777,2.3477778,50.874443,.0060000001,51,0
561870,2013,2,8.3043957,2.8516483,70.300003,.16516483,51,0
561870,2013,3,7.3648353,2.6648352,76.108788,.42065933,51,0
561870,2013,4,4.9347825,2.2155557,53.733696,.025326086,51,0
561870,2014,1,2.5777779,3.1522727,47.328888,.011888889,51,0
561870,2014,2,4.2098899,2.8011236,68.929672,.10417582,51,0
561870,2014,3,4.1230769,2.8483517,74.798904,.27593407,51,0
561870,2014,4,3.1858695,2.7402174,53.46413,.047717392,51,0
561870,2015,1,3.03,2.978889,49.745556,.0076666665,51,0
561870,2015,2,5.8912086,3.0879121,70.349449,.10844444,51,0
561870,2015,3,5.2527471,2.751087,74.263046,.26901099,51,0
561870,2015,4,3.6673913,2.45,55.686958,.024673913,51,0
561870,2016,1,3.6549451,2.9197803,48.213188,.031208791,51,0
561870,2016,2,5.297802,3.0670331,70.07692,.12263736,51,0
561870,2016,3,5.3652172,2.9293478,76.708694,.34271738,51,0
561870,2016,4,3.1315217,2.6923914,55.266304,.016847827,51,0
561870,2017,1,3.3466668,2.8266666,48.405556,.03111111,51,0
561870,2017,2,6.7879119,3.1648352,69.445053,.081538461,51,0
561870,2017,3,6.8847828,2.8086958,77.295654,.31011111,51,0
561870,2017,4,3.1989131,2.4826088,53.64674,.035777777,51,0
561870,2018,1,3.5411112,2.8822222,48.586666,.025227273,51,0
561870,2018,2,6.5582418,3.1494505,70.768135,.1977528,51,0
561870,2018,3,7.0786519,3.0766666,76.753334,.37298849,51,0
561870,2018,4,4.0872092,2.6430233,52.411629,.028023256,51,0
561870,2019,1,3.73,2.8355556,47.561111,.030123457,51,0
561870,2019,2,7.031868,3.0659342,70.081322,.10204545,51,0
561870,2019,3,7.9173913,2.7695653,74.861954,.43329412,51,0
561870,2019,4,4.7195654,2.4521739,54.621738,.066744186,51,0
561870,2020,1,6.2450547,2.667033,50.687912,.018351648,51,0
561870,2020,2,8.1769228,2.8824177,70.319778,.098641977,51,0
561870,2020,3,9.3000002,3.8,72.599998,.14,51,0
561960,2011,1,5.8688889,3.3099999,45.080002,.019777779,51,0
561960,2011,2,8.656044,3.8769231,71.358238,.11681318,51,0
561960,2011,3,8.668478,3.425,76.377174,.21315217,51,0
561960,2011,4,6.4402175,2.7478261,55.383698,.024130434,51,0
561960,2012,1,5.9164834,3.2736263,46.619781,.016923077,51,0
561960,2012,2,8.2131872,3.3252747,70.670326,.12351649,51,0
561960,2012,3,8.9608698,3.0445652,76.661957,.18902174,51,0
561960,2012,4,6.9836955,2.901087,53.848911,.018913044,51,0
561960,2013,1,6.998889,3.2077777,52.455555,.0068888888,51,0
561960,2013,2,11.006594,3.9901099,72.532967,.21923077,51,0
561960,2013,3,10.339561,3.7044444,77.358238,.18978022,51,0
561960,2013,4,7.1010871,2.9879122,54.948914,.02076087,51,0
561960,2014,1,7.8977776,3.5944445,49.211113,.014269663,51,0
561960,2014,2,11.385715,4.1406593,71.81868,.14373627,51,0
561960,2014,3,11.921591,3.7736263,77.452744,.1967033,51,0
561960,2014,4,10.247826,3.4163043,55.695652,.046956521,51,0
561960,2015,1,9.2188892,3.5755556,51.585556,.014333333,51,0
561960,2015,2,13.934066,4.421978,73.463737,.082087912,51,0
561960,2015,3,13.212088,3.8499999,77.34565,.21358696,51,0
561960,2015,4,10.577174,3.298913,57.069565,.027608696,51,0
561960,2016,1,4.7758241,3.6922221,50.150551,.01923077,51,0
561960,2016,2,9.3472528,4.2043958,72.407692,.085274726,51,0
561960,2016,3,9.1989126,3.9228261,79.240219,.15097827,51,0
561960,2016,4,6.3173914,3.2869565,56.11087,.014782608,51,0
561960,2017,1,6.0931816,3.5577779,49.674446,.030111112,51,0
561960,2017,2,11.854945,4.1384616,71.942856,.092747256,51,0
